"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 수원시 팔달구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"464","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202510","04","46,800","502","5","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 팔달구","25.10.15"
"465","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","84.9100","202510","04","83,000","113","9","개인","개인","2023","효원로93번길 33","-","중개거래","경기 수원시 팔달구","26.01.20"
"466","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","59.8800","202510","04","70,000","102","14","개인","개인","2023","효원로93번길 33","-","중개거래","경기 수원시 팔달구","26.01.06"
"467","경기도 수원시 팔달구 인계동","1168","1168","0000","인계희성연인","84.9450","202510","04","40,000","102","7","개인","법인","2012","중부대로 96-19","-","중개거래","경기 수원시 팔달구","26.05.15"
"468","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9800","202510","04","84,500","132동","3","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","25.12.19"
"469","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","76.8990","202510","03","66,500","101","3","개인","개인","2004","권광로 373","-","중개거래","경기 수원시 팔달구","25.12.22"
"470","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","74.9800","202510","03","75,000","135동","16","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","26.01.09"
"471","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9800","202510","03","89,500","-","13","개인","개인","2021","고등로 15","20251029","중개거래","경기 수원시 팔달구","-"
"472","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","59.8800","202510","03","73,000","120","11","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","25.11.13"
"473","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9900","202510","03","86,000","133동","8","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","25.12.05"
"474","경기도 수원시 팔달구 인계동","1173","1173","0000","수원센트럴아이파크자이","84.9900","202510","03","85,000","101","14","개인","개인","2024","인계로 21","-","중개거래","경기 수원시 팔달구","25.12.31"
"475","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","74.9600","202510","03","76,000","119","13","개인","개인","2023","효원로93번길 33","-","중개거래","경기 수원시 팔달구","25.12.30"
"476","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","84.9100","202510","03","81,000","206","3","개인","개인","2023","효원로93번길 34","-","직거래","-","26.01.13"
"477","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9800","202510","03","89,500","103동","13","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","25.12.08"
"478","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","74.9800","202510","03","78,000","113동","17","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","26.01.15"
"479","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","74.9800","202510","03","77,500","107동","9","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 장안구, 경기 수원시 팔달구","26.01.09"
"480","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202510","03","47,000","-","5","개인","개인","1997","덕영대로697번길 48","20251015","중개거래","경기 수원시 팔달구","-"
"481","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202510","03","54,900","105","4","개인","개인","2009","화양로50번길 30","-","중개거래","경기 수원시 팔달구, 경기 화성시","25.12.03"
"482","경기도 수원시 팔달구 화서동","761","0761","0000","수원화서역동문굿모닝힐","84.7390","202510","03","74,800","102","18","개인","개인","2010","화양로67번길 10","-","중개거래","경기 수원시 팔달구","26.01.30"
"483","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","74.9800","202510","02","75,900","-","7","개인","개인","2021","고등로 15","20251020","중개거래","경기 수원시 팔달구","-"
"484","경기도 수원시 팔달구 인계동","465","0465","0000","래미안노블클래스2단지","84.9900","202510","02","70,500","202","24","개인","개인","2009","권광로 243","-","중개거래","경기 수원시 팔달구","26.01.05"
"485","경기도 수원시 팔달구 인계동","1173","1173","0000","수원센트럴아이파크자이","39.7700","202510","02","37,000","129","25","개인","개인","2024","인계로 21","-","중개거래","경기 수원시 팔달구","25.10.30"
"486","경기도 수원시 팔달구 인계동","1168","1168","0000","인계희성연인","84.9487","202510","02","42,000","102","14","개인","개인","2012","중부대로 96-19","-","중개거래","경기 수원시 팔달구","26.01.30"
"487","경기도 수원시 팔달구 화서동","769","0769","0000","화서한신더휴","84.9800","202510","02","53,900","103","4","개인","개인","2014","수성로258번길 52","-","중개거래","경기 수원시 장안구, 경기 수원시 팔달구","25.12.04"
"488","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9900","202510","02","81,000","112동","2","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","26.01.19"
"489","경기도 수원시 팔달구 화서동","220-3","0220","0003","영광","83.4000","202510","02","40,500","2","1","개인","개인","1993","덕영대로757번길 10","-","중개거래","경기 수원시 장안구, 경기 수원시 팔달구","25.11.21"
"490","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","59.9400","202510","02","71,400","101","4","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","25.12.12"
"491","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","74.9400","202510","02","80,000","134","4","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","26.01.19"
"492","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9900","202510","02","89,000","103동","14","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","25.12.15"
"493","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공2단지","49.9400","202510","02","45,000","205","4","개인","개인","1989","중부대로223번길 92","-","중개거래","경기 수원시 영통구","25.10.14"
"494","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202510","02","63,800","102","10","개인","개인","2009","화양로50번길 30","-","중개거래","경기 수원시 장안구, 서울 영등포구","25.12.05"
"495","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","74.9800","202510","02","75,900","117동","7","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","26.01.05"
"496","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","84.9900","202510","01","69,500","104","4","개인","개인","2009","권광로 246","-","중개거래","경기 수원시 팔달구","26.02.27"
"497","경기도 수원시 팔달구 인계동","1168","1168","0000","인계희성연인","84.9954","202510","01","41,700","101","7","개인","개인","2012","중부대로 96-19","-","중개거래","경기 수원시 팔달구","25.12.26"
"498","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202510","01","55,000","404","1","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 팔달구","25.12.05"
"499","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.2370","202510","01","69,000","104","24","개인","개인","2004","권광로 373","-","중개거래","경기 수원시 팔달구","26.02.05"
"500","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202510","01","37,500","125","5","개인","개인","2023","효원로93번길 33","-","중개거래","경기 수원시 팔달구","25.10.31"
"501","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9900","202510","01","80,000","115동","12","개인","개인","2021","고등로 15","-","직거래","-","25.10.17"
"502","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.2370","202509","30","68,000","-","13","개인","개인","2004","권광로 373","20251017","중개거래","경기 수원시 팔달구","-"
"503","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","74.9600","202509","30","75,800","120","8","개인","개인","2023","효원로93번길 33","-","중개거래","경기 수원시 팔달구","25.12.17"
"504","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.2370","202509","30","68,000","109","13","개인","개인","2004","권광로 373","-","중개거래","경기 수원시 팔달구","25.10.30"
"505","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.2370","202509","30","69,250","112","14","개인","개인","2004","권광로 373","-","중개거래","경기 수원시 팔달구, 서울 동작구","25.12.19"
"506","경기도 수원시 팔달구 우만동","129-1","0129","0001","현대","73.5300","202509","30","70,000","19","2","개인","개인","1985","권광로364번길 7-2","-","중개거래","경기 수원시 팔달구","25.12.03"
"507","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9900","202509","30","88,200","-","7","개인","개인","2021","고등로 15","20251104","중개거래","경기 수원시 팔달구","-"
"508","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","74.9800","202509","30","73,000","102동","4","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","25.11.05"
"509","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9900","202509","30","88,200","129동","7","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","26.01.09"
"510","경기도 수원시 팔달구 인계동","865-10","0865","0010","인계파밀리에","84.9800","202509","30","52,750","107","11","개인","개인","2009","세지로 211","-","중개거래","경기 수원시 팔달구","25.12.26"
"511","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202509","30","55,500","146","15","개인","개인","2002","화산로 57","-","중개거래","경기 수원시 팔달구","26.02.19"
"512","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202509","30","54,500","101","13","개인","개인","2009","화양로50번길 30","-","중개거래","경기 수원시 팔달구","25.12.12"
"513","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202509","30","56,000","109","11","개인","개인","2009","화양로50번길 30","-","중개거래","경기 수원시 팔달구","26.04.17"
"514","경기도 수원시 팔달구 화서동","11-41","0011","0041","벽산아파트","84.7000","202509","29","32,000","3","6","개인","개인","1991","팔달로165번길 39","-","중개거래","경기 수원시 팔달구","25.11.10"
"515","경기도 수원시 팔달구 화서동","713","0713","0000","꽃뫼버들마을엘지","84.9380","202509","29","57,800","168","11","개인","개인","2001","정자천로32번길 20","-","중개거래","경기 수원시 팔달구","26.01.20"
"516","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","59.9400","202509","29","75,000","112","14","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 권선구, 경기 수원시 팔달구","25.12.08"
"517","경기도 수원시 팔달구 우만동","607","0607","0000","수원광교양우내안애애플아파트","14.5300","202509","29","9,700","1","12","개인","개인","2013","권광로367번길 11","-","중개거래","경기 수원시 팔달구","25.10.21"
"518","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","76.8990","202509","29","71,000","114","26","개인","개인","2004","권광로 373","-","중개거래","경기 수원시 팔달구","26.02.09"
"519","경기도 수원시 팔달구 인계동","465","0465","0000","래미안노블클래스2단지","59.9900","202509","29","61,400","205","17","개인","개인","2009","권광로 243","-","중개거래","경기 수원시 영통구, 경기 수원시 팔달구","25.11.26"
"520","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202509","29","51,500","149","15","개인","개인","2002","화산로 57","-","중개거래","경기 수원시 팔달구","25.12.12"
"521","경기도 수원시 팔달구 우만동","496","0496","0000","풍림","39.6000","202509","28","43,000","3","3","개인","개인","1988","세지로 439-14","-","중개거래","경기 수원시 팔달구","25.12.09"
"522","경기도 수원시 팔달구 화서동","220-3","0220","0003","영광","83.4000","202509","28","42,500","-","8","개인","개인","1993","덕영대로757번길 10","20251201","중개거래","경기 수원시 팔달구","-"
"523","경기도 수원시 팔달구 화서동","220-3","0220","0003","영광","83.4000","202509","28","42,500","-","8","개인","개인","1993","덕영대로757번길 10","20251205","중개거래","경기 수원시 팔달구","-"
"524","경기도 수원시 팔달구 화서동","220-3","0220","0003","영광","83.4000","202509","28","42,500","2","8","개인","개인","1993","덕영대로757번길 10","-","중개거래","경기 수원시 팔달구","26.01.30"
"525","경기도 수원시 팔달구 인계동","1173","1173","0000","수원센트럴아이파크자이","39.7700","202509","27","37,000","129","23","개인","개인","2024","인계로 21","-","중개거래","경기 수원시 팔달구","25.11.07"
"526","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","49.9400","202509","27","45,000","401","9","개인","개인","1992","창룡대로 194","-","중개거래","경기 수원시 팔달구, 경기 용인시 수지구","25.12.12"
"527","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","74.6900","202509","27","84,000","114","16","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","25.12.19"
"528","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","74.6900","202509","27","83,900","124","6","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","26.01.26"
"529","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","76.8990","202509","26","66,500","-","3","개인","개인","2004","권광로 373","20251017","중개거래","경기 수원시 팔달구","-"
"530","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","49.9400","202509","26","43,500","407","13","개인","개인","1992","창룡대로 194","-","중개거래","경기 수원시 장안구","25.12.01"
"531","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","74.9800","202509","26","76,800","113동","11","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","25.11.10"
"532","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202509","26","37,500","125","2","개인","개인","2023","효원로93번길 33","-","중개거래","경기 수원시 팔달구","25.11.20"
"533","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9900","202509","26","85,000","132동","4","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 장안구, 경기 수원시 팔달구","25.11.14"
"534","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","84.9100","202509","26","83,500","201","8","개인","개인","2023","효원로93번길 34","-","중개거래","경기 수원시 영통구, 경기 수원시 팔달구","25.11.10"
"535","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202509","26","63,500","404","10","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 팔달구","25.12.05"
"536","경기도 수원시 팔달구 화서동","703","0703","0000","꽃뫼양지마을대우","117.5163","202509","26","78,000","123","12","개인","개인","2001","수성로101번길 20","-","중개거래","경기 수원시 팔달구","26.02.25"
"537","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202509","26","40,000","501","1","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 팔달구","25.12.30"
"538","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202509","26","63,500","-","13","개인","개인","1997","덕영대로697번길 48","20251107","중개거래","경기 수원시 팔달구","-"
"539","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202509","26","63,500","407","13","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 팔달구","26.01.21"
"540","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","59.9900","202509","26","59,000","107","11","개인","개인","2009","권광로 246","-","중개거래","경기 수원시 팔달구","26.01.09"
"541","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","59.9900","202509","26","58,000","107","7","개인","개인","2009","권광로 246","-","중개거래","경기 수원시 영통구","25.12.19"
"542","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","101.2560","202509","26","77,000","103","30","개인","개인","2004","권광로 373","-","중개거래","경기 수원시 팔달구","25.10.21"
"543","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202509","26","63,500","-","13","개인","개인","1997","덕영대로697번길 48","20251128","중개거래","경기 수원시 팔달구","-"
"544","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202509","26","52,800","404","1","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 권선구, 경기 수원시 팔달구","25.12.02"
"545","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","39.9900","202509","25","36,000","501","9","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 팔달구","25.12.30"
"546","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","59.9400","202509","25","74,300","123","15","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","25.12.05"
"547","경기도 수원시 팔달구 우만동","494","0494","0000","삼익세라믹","46.1200","202509","24","28,000","2","3","개인","개인","1989","경수대로680번길 50","-","중개거래","경기 수원시 팔달구","25.09.26"
"548","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.5520","202509","24","66,000","105","22","개인","개인","2004","권광로 373","-","중개거래","경기 수원시 팔달구","25.11.06"
"549","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","36.1600","202509","24","28,000","402","3","개인","개인","1992","창룡대로 194","-","중개거래","경기 수원시 팔달구","25.12.30"
"550","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","76.8990","202509","24","62,500","113","10","개인","개인","2004","권광로 373","-","중개거래","경기 수원시 팔달구","25.12.05"
"551","경기도 수원시 팔달구 인계동","1035-7","1035","0007","인계리치안","17.1900","202509","24","9,000","인계리치안","11","개인","법인","2019","경수대로466번길 59","-","직거래","-","25.10.02"
"552","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","134.9400","202509","24","71,000","120","6","개인","개인","1999","권선로 477","-","중개거래","경기 수원시 팔달구","26.03.23"
"553","경기도 수원시 팔달구 화서동","220-3","0220","0003","영광","83.4000","202509","24","45,700","2","13","개인","개인","1993","덕영대로757번길 10","-","중개거래","경기 수원시 팔달구","26.02.27"
"554","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","49.9900","202509","24","49,000","410","15","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 팔달구","25.10.27"
"555","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202509","24","68,000","403","15","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 팔달구","25.11.27"
"556","경기도 수원시 팔달구 화서동","769","0769","0000","화서한신더휴","84.9800","202509","23","54,000","101","9","개인","개인","2014","수성로258번길 52","-","중개거래","경기 수원시 팔달구","26.01.16"
"557","경기도 수원시 팔달구 화서동","730","0730","0000","꽃뫼마을코오롱","84.7290","202509","23","66,700","173","18","개인","개인","2002","일월로18번길 4-26","-","중개거래","경기 수원시 팔달구","26.01.16"
"558","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","74.9600","202509","23","74,000","107","9","개인","개인","2023","효원로93번길 33","-","중개거래","경기 수원시 팔달구","25.11.20"
"559","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","84.9700","202509","23","64,000","116","10","개인","개인","1999","권선로 477","-","중개거래","경기 수원시 권선구, 경기 수원시 팔달구","25.12.05"
"560","경기도 수원시 팔달구 인계동","374-14","0374","0014","신미주","84.9600","202509","23","36,000","1","11","개인","개인","1995","권광로276번길 45","-","중개거래","경기 수원시 영통구, 경기 수원시 팔달구","25.10.23"
"561","경기도 수원시 팔달구 화서동","84-1","0084","0001","칠성","67.5000","202509","23","13,000","-","4","개인","개인","1980","화양로38번길 136-4","-","중개거래","경기 수원시 팔달구","25.12.10"
"562","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","74.6900","202509","22","82,800","124","6","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","25.11.28"
"563","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","59.9400","202509","22","76,000","149","6","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구, 경기 화성시","25.11.28"
"564","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","74.9400","202509","22","85,000","137","11","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","26.01.15"
"565","경기도 수원시 팔달구 화서동","11-11","0011","0011","성원쌍떼빌","84.4800","202509","22","42,500","104","7","개인","개인","2001","장안로5번길 45","-","중개거래","경기 수원시 장안구, 경기 수원시 팔달구","25.11.28"
"566","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","84.9800","202509","22","89,000","114동","18","개인","개인","2021","고등로 15","-","중개거래","경기 수원시 팔달구","25.12.19"
"567","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202509","22","61,500","411","14","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 팔달구","25.12.24"
"568","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","84.9700","202509","22","96,000","126","14","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","25.12.04"
"569","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","110.1500","202509","21","114,500","106","6","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","26.02.06"
"570","경기도 수원시 팔달구 인계동","1173","1173","0000","수원센트럴아이파크자이","39.7700","202509","21","35,800","129","8","개인","개인","2024","인계로 21","-","중개거래","경기 수원시 팔달구","25.10.21"
"571","경기도 수원시 팔달구 인계동","1173","1173","0000","수원센트럴아이파크자이","39.7700","202509","21","35,800","-","8","개인","개인","2024","인계로 21","20251021","중개거래","경기 수원시 팔달구","-"
"572","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202509","20","53,000","108","5","개인","개인","2009","화양로50번길 30","-","중개거래","경기 수원시 팔달구","25.12.12"
"573","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","42.1700","202509","20","21,000","109","6","개인","개인","1983","장다리로306번길 13","-","중개거래","경기 수원시 팔달구","25.10.02"
"574","경기도 수원시 팔달구 인계동","371-1","0371","0001","삼성","59.8800","202509","20","32,200","103","17","개인","개인","1996","권광로276번길 9","-","중개거래","경기 수원시 영통구","25.10.30"
"575","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202509","20","49,000","124","2","개인","개인","2009","화양로50번길 30","-","중개거래","경기 수원시 팔달구","25.11.20"
"576","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공2단지","45.7700","202509","20","40,000","208","10","개인","개인","1989","중부대로223번길 92","-","중개거래","경기 수원시 팔달구","25.10.24"
"577","경기도 수원시 팔달구 화서동","743","0743","0000","화서위브하늘채","59.9052","202509","20","51,500","106","18","개인","개인","2009","수성로244번길 25","-","중개거래","경기 수원시 팔달구","26.01.23"
"578","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","84.9100","202509","20","82,500","122","5","개인","개인","2023","효원로93번길 33","-","중개거래","경기 수원시 팔달구","25.12.18"
"579","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","74.6900","202509","19","86,000","147","7","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","25.12.11"
"580","경기도 수원시 팔달구 인계동","1171","1171","0000","수원인계동동문굿모닝힐아파트","71.8660","202509","19","59,300","102","23","개인","개인","2020","중부대로220번길 10","-","중개거래","경기 수원시 팔달구","25.12.19"
"581","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.5520","202509","19","65,000","112","13","개인","개인","2004","권광로 373","-","중개거래","경기 수원시 팔달구","25.11.14"
"582","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9150","202509","19","64,000","120","3","개인","개인","2009","화양로50번길 30","-","중개거래","경기 수원시 팔달구","26.01.07"
"583","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","59.4140","202509","19","48,000","107","13","개인","개인","2009","화양로50번길 30","-","중개거래","경기 수원시 영통구, 경기 수원시 팔달구","26.01.07"
"584","경기도 수원시 팔달구 화서동","646","0646","0000","화서주공3단지","84.7900","202509","19","69,500","307","1","개인","개인","1997","덕영대로697번길 47","-","중개거래","경기 수원시 영통구, 경기 수원시 팔달구","25.11.04"
"585","경기도 수원시 팔달구 화서동","84-1","0084","0001","칠성","67.5000","202509","19","10,000","-","3","개인","개인","1980","화양로38번길 136-4","-","직거래","-","25.09.19"
"586","경기도 수원시 팔달구 인계동","1173","1173","0000","수원센트럴아이파크자이","84.9900","202509","19","88,300","107","16","개인","개인","2024","인계로 21","-","중개거래","경기 수원시 팔달구","25.12.05"
"587","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","49.9200","202509","18","59,900","123","15","개인","개인","2023","효원로93번길 33","-","중개거래","경기 수원시 팔달구","25.12.29"
"588","경기도 수원시 팔달구 인계동","1173","1173","0000","수원센트럴아이파크자이","39.7700","202509","18","35,500","129","4","개인","개인","2024","인계로 21","-","중개거래","경기 수원시 팔달구","25.12.29"
"589","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","111.0500","202509","18","82,000","106","7","개인","개인","2009","권광로 246","-","중개거래","경기 수원시 팔달구","26.02.13"
"590","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202509","18","44,000","502","20","개인","개인","1997","덕영대로697번길 48","-","중개거래","경기 수원시 팔달구","25.10.20"
"591","경기도 수원시 팔달구 화서동","743","0743","0000","화서위브하늘채","84.9286","202509","18","67,500","108","10","개인","개인","2009","수성로244번길 25","-","중개거래","경기 수원시 장안구","25.11.25"
"592","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","59.8800","202509","18","70,500","202","14","개인","개인","2023","효원로93번길 34","-","중개거래","경기 수원시 팔달구","25.12.16"
"593","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","84.9100","202509","17","83,000","101","14","개인","개인","2023","효원로93번길 33","-","중개거래","경기 수원시 팔달구","25.12.08"
"594","경기도 수원시 팔달구 인계동","865-10","0865","0010","인계파밀리에","59.9800","202509","17","44,000","106","4","개인","개인","2009","세지로 211","-","중개거래","경기 수원시 팔달구","25.11.27"
"595","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9150","202509","17","57,000","121","8","개인","개인","2009","화양로50번길 30","-","중개거래","경기 수원시 팔달구","25.12.05"
