id,dealDate,dealYear,dealMonth,dealDay,sggCd,regionName,umdNm,jibun,aptNm,floor,excluUseAr,areaType,dealAmount,buildYear,dealType,updated_at,cdealType,cdealDay,cancelled,duplicate_count,group_cancelled,is_sk,price,month,floor_tier,cell,days
16309,2026-01-20,2026,01,20,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,6.0,84.97,84타입,102500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.25,2026-01,6–15층,2026-01 / 6–15층,716
16296,2026-01-29,2026,01,29,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,3.0,84.97,84타입,91000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.1,2026-01,1–5층,2026-01 / 1–5층,725
16293,2026-01-30,2026,01,30,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,17.0,84.97,84타입,94000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.4,2026-01,16층 이상,2026-01 / 16층 이상,726
16290,2026-01-31,2026,01,31,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,7.0,84.97,84타입,96500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.65,2026-01,6–15층,2026-01 / 6–15층,727
16288,2026-02-02,2026,02,02,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,2.0,84.97,84타입,87000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,8.7,2026-02,1–5층,2026-02 / 1–5층,729
16284,2026-02-03,2026,02,03,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,6.0,84.97,84타입,94500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.45,2026-02,6–15층,2026-02 / 6–15층,730
16279,2026-02-06,2026,02,06,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,16.0,84.97,84타입,96000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.6,2026-02,16층 이상,2026-02 / 16층 이상,733
16268,2026-02-08,2026,02,08,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,8.0,84.99,84타입,85500,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.55,2026-02,6–15층,2026-02 / 6–15층,735
16266,2026-02-09,2026,02,09,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,3.0,84.97,84타입,90000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.0,2026-02,1–5층,2026-02 / 1–5층,736
16259,2026-02-10,2026,02,10,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,13.0,84.97,84타입,99000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.9,2026-02,6–15층,2026-02 / 6–15층,737
16257,2026-02-11,2026,02,11,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,3.0,84.99,84타입,83000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.3,2026-02,1–5층,2026-02 / 1–5층,738
16254,2026-02-12,2026,02,12,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,2.0,84.97,84타입,91400,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.14,2026-02,1–5층,2026-02 / 1–5층,739
16252,2026-02-13,2026,02,13,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,14.0,84.97,84타입,98000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.8,2026-02,6–15층,2026-02 / 6–15층,740
16251,2026-02-13,2026,02,13,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,11.0,84.99,84타입,85100,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.51,2026-02,6–15층,2026-02 / 6–15층,740
16248,2026-02-14,2026,02,14,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,12.0,84.97,84타입,65100,2023,직거래,2026-09-06 10:26:01,,,False,2,False,1,6.51,2026-02,6–15층,2026-02 / 6–15층,741
16241,2026-02-21,2026,02,21,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,11.0,84.97,84타입,97500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.75,2026-02,6–15층,2026-02 / 6–15층,748
16236,2026-02-23,2026,02,23,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,2.0,84.97,84타입,92000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.2,2026-02,1–5층,2026-02 / 1–5층,750
16235,2026-02-24,2026,02,24,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,9.0,84.97,84타입,97000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.7,2026-02,6–15층,2026-02 / 6–15층,751
16231,2026-02-25,2026,02,25,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,10.0,84.97,84타입,99500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.95,2026-02,6–15층,2026-02 / 6–15층,752
16222,2026-02-27,2026,02,27,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,6.0,84.97,84타입,99000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.9,2026-02,6–15층,2026-02 / 6–15층,754
16224,2026-02-27,2026,02,27,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,12.0,84.97,84타입,99000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.9,2026-02,6–15층,2026-02 / 6–15층,754
16228,2026-02-27,2026,02,27,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,4.0,84.99,84타입,87500,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.75,2026-02,1–5층,2026-02 / 1–5층,754
16214,2026-03-04,2026,03,04,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,11.0,84.99,84타입,87000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.7,2026-03,6–15층,2026-03 / 6–15층,759
16212,2026-03-05,2026,03,05,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,1.0,84.97,84타입,88000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,8.8,2026-03,1–5층,2026-03 / 1–5층,760
16210,2026-03-06,2026,03,06,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,5.0,84.97,84타입,96300,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.63,2026-03,1–5층,2026-03 / 1–5층,761
16208,2026-03-07,2026,03,07,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,1.0,84.99,84타입,82500,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.25,2026-03,1–5층,2026-03 / 1–5층,762
16207,2026-03-07,2026,03,07,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,8.0,84.99,84타입,90000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.0,2026-03,6–15층,2026-03 / 6–15층,762
16199,2026-03-13,2026,03,13,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,11.0,84.97,84타입,96000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.6,2026-03,6–15층,2026-03 / 6–15층,768
16190,2026-03-17,2026,03,17,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,12.0,84.97,84타입,104000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.4,2026-03,6–15층,2026-03 / 6–15층,772
16189,2026-03-18,2026,03,18,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,11.0,84.97,84타입,99000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.9,2026-03,6–15층,2026-03 / 6–15층,773
16172,2026-03-25,2026,03,25,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,16.0,84.97,84타입,96000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.6,2026-03,16층 이상,2026-03 / 16층 이상,780
16161,2026-03-28,2026,03,28,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,8.0,84.97,84타입,99500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.95,2026-03,6–15층,2026-03 / 6–15층,783
16159,2026-03-29,2026,03,29,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,13.0,84.97,84타입,98300,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.83,2026-03,6–15층,2026-03 / 6–15층,784
16156,2026-03-30,2026,03,30,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,13.0,84.97,84타입,102500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.25,2026-03,6–15층,2026-03 / 6–15층,785
16153,2026-03-31,2026,03,31,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,15.0,84.97,84타입,98000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.8,2026-03,6–15층,2026-03 / 6–15층,786
16130,2026-04-09,2026,04,09,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,7.0,84.97,84타입,99000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.9,2026-04,6–15층,2026-04 / 6–15층,795
16123,2026-04-11,2026,04,11,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,5.0,84.97,84타입,96800,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.68,2026-04,1–5층,2026-04 / 1–5층,797
16126,2026-04-11,2026,04,11,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,19.0,84.99,84타입,89000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.9,2026-04,16층 이상,2026-04 / 16층 이상,797
16113,2026-04-15,2026,04,15,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,16.0,84.99,84타입,89000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.9,2026-04,16층 이상,2026-04 / 16층 이상,801
16107,2026-04-16,2026,04,16,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,3.0,84.97,84타입,94000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.4,2026-04,1–5층,2026-04 / 1–5층,802
16095,2026-04-21,2026,04,21,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,5.0,84.99,84타입,65000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,6.5,2026-04,1–5층,2026-04 / 1–5층,807
16073,2026-04-29,2026,04,29,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,14.0,84.97,84타입,105000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.5,2026-04,6–15층,2026-04 / 6–15층,815
16061,2026-05-01,2026,05,01,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,3.0,84.99,84타입,84300,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.43,2026-05,1–5층,2026-05 / 1–5층,817
16057,2026-05-02,2026,05,02,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,8.0,84.97,84타입,95500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.55,2026-05,6–15층,2026-05 / 6–15층,818
16056,2026-05-02,2026,05,02,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,16.0,84.97,84타입,98800,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.88,2026-05,16층 이상,2026-05 / 16층 이상,818
16059,2026-05-02,2026,05,02,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,11.0,84.99,84타입,92500,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.25,2026-05,6–15층,2026-05 / 6–15층,818
16055,2026-05-04,2026,05,04,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,11.0,84.97,84타입,95000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.5,2026-05,6–15층,2026-05 / 6–15층,820
16049,2026-05-05,2026,05,05,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,6.0,84.97,84타입,98700,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.87,2026-05,6–15층,2026-05 / 6–15층,821
16038,2026-05-15,2026,05,15,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,8.0,84.97,84타입,93000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.3,2026-05,6–15층,2026-05 / 6–15층,831
16039,2026-05-15,2026,05,15,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,8.0,84.97,84타입,95800,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.58,2026-05,6–15층,2026-05 / 6–15층,831
16029,2026-05-22,2026,05,22,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,16.0,84.99,84타입,92000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.2,2026-05,16층 이상,2026-05 / 16층 이상,838
16025,2026-05-23,2026,05,23,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,13.0,84.97,84타입,103000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.3,2026-05,6–15층,2026-05 / 6–15층,839
16014,2026-05-27,2026,05,27,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,4.0,84.97,84타입,96500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.65,2026-05,1–5층,2026-05 / 1–5층,843
16015,2026-05-27,2026,05,27,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,15.0,84.97,84타입,102000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.2,2026-05,6–15층,2026-05 / 6–15층,843
16007,2026-05-29,2026,05,29,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,9.0,84.97,84타입,100500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.05,2026-05,6–15층,2026-05 / 6–15층,845
16002,2026-05-30,2026,05,30,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,9.0,84.97,84타입,98000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.8,2026-05,6–15층,2026-05 / 6–15층,846
16001,2026-05-30,2026,05,30,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,12.0,84.99,84타입,90200,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.02,2026-05,6–15층,2026-05 / 6–15층,846
16000,2026-05-30,2026,05,30,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,15.0,84.99,84타입,87000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.7,2026-05,6–15층,2026-05 / 6–15층,846
15985,2026-06-03,2026,06,03,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,11.0,84.97,84타입,104700,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.47,2026-06,6–15층,2026-06 / 6–15층,850
15987,2026-06-03,2026,06,03,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,10.0,84.99,84타입,87000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.7,2026-06,6–15층,2026-06 / 6–15층,850
15983,2026-06-04,2026,06,04,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,10.0,84.97,84타입,103000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.3,2026-06,6–15층,2026-06 / 6–15층,851
15981,2026-06-05,2026,06,05,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,17.0,84.99,84타입,89900,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.99,2026-06,16층 이상,2026-06 / 16층 이상,852
15980,2026-06-06,2026,06,06,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,12.0,84.97,84타입,99000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.9,2026-06,6–15층,2026-06 / 6–15층,853
15979,2026-06-06,2026,06,06,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,17.0,84.99,84타입,89000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.9,2026-06,16층 이상,2026-06 / 16층 이상,853
15969,2026-06-11,2026,06,11,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,17.0,84.97,84타입,100000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.0,2026-06,16층 이상,2026-06 / 16층 이상,858
15966,2026-06-12,2026,06,12,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,6.0,84.97,84타입,93000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.3,2026-06,6–15층,2026-06 / 6–15층,859
15964,2026-06-13,2026,06,13,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,5.0,84.97,84타입,96900,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.69,2026-06,1–5층,2026-06 / 1–5층,860
15962,2026-06-14,2026,06,14,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,12.0,84.97,84타입,101500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.15,2026-06,6–15층,2026-06 / 6–15층,861
15961,2026-06-15,2026,06,15,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,15.0,84.97,84타입,99000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.9,2026-06,6–15층,2026-06 / 6–15층,862
15955,2026-06-18,2026,06,18,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,9.0,84.97,84타입,99000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.9,2026-06,6–15층,2026-06 / 6–15층,865
15952,2026-06-19,2026,06,19,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,18.0,84.97,84타입,99000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.9,2026-06,16층 이상,2026-06 / 16층 이상,866
15943,2026-06-20,2026,06,20,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,2.0,84.97,84타입,92000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.2,2026-06,1–5층,2026-06 / 1–5층,867
15949,2026-06-20,2026,06,20,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,13.0,84.99,84타입,90000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.0,2026-06,6–15층,2026-06 / 6–15층,867
15940,2026-06-22,2026,06,22,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,11.0,84.97,84타입,105000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.5,2026-06,6–15층,2026-06 / 6–15층,869
15937,2026-06-24,2026,06,24,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,7.0,84.97,84타입,105000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.5,2026-06,6–15층,2026-06 / 6–15층,871
15933,2026-06-26,2026,06,26,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,5.0,84.97,84타입,104700,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.47,2026-06,1–5층,2026-06 / 1–5층,873
15932,2026-06-27,2026,06,27,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,2.0,84.97,84타입,90000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.0,2026-06,1–5층,2026-06 / 1–5층,874
15922,2026-07-01,2026,07,01,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,14.0,84.97,84타입,107000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.7,2026-07,6–15층,2026-07 / 6–15층,878
15920,2026-07-02,2026,07,02,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,1.0,84.97,84타입,89500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,8.95,2026-07,1–5층,2026-07 / 1–5층,879
15915,2026-07-03,2026,07,03,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,7.0,84.99,84타입,88000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.8,2026-07,6–15층,2026-07 / 6–15층,880
15916,2026-07-03,2026,07,03,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,17.0,84.99,84타입,89000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.9,2026-07,16층 이상,2026-07 / 16층 이상,880
15912,2026-07-04,2026,07,04,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,16.0,84.97,84타입,100500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.05,2026-07,16층 이상,2026-07 / 16층 이상,881
15910,2026-07-06,2026,07,06,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,14.0,84.97,84타입,98000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,9.8,2026-07,6–15층,2026-07 / 6–15층,883
15909,2026-07-06,2026,07,06,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,6.0,84.99,84타입,92000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.2,2026-07,6–15층,2026-07 / 6–15층,883
15908,2026-07-07,2026,07,07,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,18.0,84.97,84타입,104000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.4,2026-07,16층 이상,2026-07 / 16층 이상,884
15901,2026-07-08,2026,07,08,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,2.0,84.97,84타입,88700,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,8.87,2026-07,1–5층,2026-07 / 1–5층,885
15898,2026-07-10,2026,07,10,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,16.0,84.97,84타입,105000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.5,2026-07,16층 이상,2026-07 / 16층 이상,887
15893,2026-07-11,2026,07,11,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,6.0,84.97,84타입,107500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.75,2026-07,6–15층,2026-07 / 6–15층,888
15887,2026-07-13,2026,07,13,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,1.0,84.97,84타입,89500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,8.95,2026-07,1–5층,2026-07 / 1–5층,890
15888,2026-07-13,2026,07,13,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,14.0,84.97,84타입,103400,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.34,2026-07,6–15층,2026-07 / 6–15층,890
15885,2026-07-14,2026,07,14,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,7.0,84.99,84타입,90000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.0,2026-07,6–15층,2026-07 / 6–15층,891
15884,2026-07-14,2026,07,14,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,9.0,84.99,84타입,94300,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.43,2026-07,6–15층,2026-07 / 6–15층,891
15865,2026-07-21,2026,07,21,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,2.0,84.99,84타입,90000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.0,2026-07,1–5층,2026-07 / 1–5층,898
15863,2026-07-23,2026,07,23,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,12.0,84.97,84타입,104000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.4,2026-07,6–15층,2026-07 / 6–15층,900
15861,2026-07-23,2026,07,23,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,20.0,84.97,84타입,104000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.4,2026-07,16층 이상,2026-07 / 16층 이상,900
15860,2026-07-23,2026,07,23,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,3.0,84.99,84타입,87000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.7,2026-07,1–5층,2026-07 / 1–5층,900
15859,2026-07-24,2026,07,24,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,8.0,84.97,84타입,111000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,11.1,2026-07,6–15층,2026-07 / 6–15층,901
15852,2026-07-28,2026,07,28,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,19.0,84.99,84타입,99000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.9,2026-07,16층 이상,2026-07 / 16층 이상,905
15848,2026-07-31,2026,07,31,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,6.0,84.99,84타입,90000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.0,2026-07,6–15층,2026-07 / 6–15층,908
15850,2026-07-31,2026,07,31,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,18.0,84.99,84타입,95000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.5,2026-07,16층 이상,2026-07 / 16층 이상,908
15838,2026-08-06,2026,08,06,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,19.0,84.99,84타입,89800,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.98,2026-08,16층 이상,2026-08 / 16층 이상,914
15831,2026-08-08,2026,08,08,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,18.0,84.99,84타입,94500,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.45,2026-08,16층 이상,2026-08 / 16층 이상,916
15820,2026-08-11,2026,08,11,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,9.0,84.97,84타입,110000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,11.0,2026-08,6–15층,2026-08 / 6–15층,919
15819,2026-08-11,2026,08,11,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,9.0,84.97,84타입,114000,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,11.4,2026-08,6–15층,2026-08 / 6–15층,919
15822,2026-08-11,2026,08,11,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,12.0,84.99,84타입,94000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.4,2026-08,6–15층,2026-08 / 6–15층,919
15812,2026-08-13,2026,08,13,41115,수원시 팔달구,매교동,300,매교역푸르지오SKVIEW,4.0,84.97,84타입,108500,2023,중개거래,2026-09-06 10:26:01,,,False,2,False,1,10.85,2026-08,1–5층,2026-08 / 1–5층,921
15811,2026-08-13,2026,08,13,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,1.0,84.99,84타입,85000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.5,2026-08,1–5층,2026-08 / 1–5층,921
15797,2026-08-22,2026,08,22,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,9.0,84.99,84타입,99000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.9,2026-08,6–15층,2026-08 / 6–15층,930
15792,2026-08-25,2026,08,25,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,1.0,84.99,84타입,88000,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,8.8,2026-08,1–5층,2026-08 / 1–5층,933
15791,2026-08-29,2026,08,29,41115,수원시 팔달구,인계동,1173,수원센트럴아이파크자이,19.0,84.99,84타입,95500,2024,중개거래,2026-09-06 10:26:01,,,False,2,False,0,9.55,2026-08,16층 이상,2026-08 / 16층 이상,937
